2158	Henry: Portrait of a Serial Killer, Part 2 (1996)	/title/tt0099763/?ref_=fn_al_tt_1	Henry: Portrait of a Serial Killer	(1986)
2159	Henry: Portrait of a Serial Killer (1990)	/title/tt0099763/?ref_=fn_al_tt_1	Henry: Portrait of a Serial Killer	(1986)
2160	Rosemary's Baby (1968)	/title/tt0063522/?ref_=fn_al_tt_1	Rosemary's Baby	(1968)
2161	NeverEnding Story, The (1984)	/title/tt2157312/?ref_=fn_al_tt_1	Tales from the Neverending Story: The Beginning	(2001) (TV Movie)
2162	NeverEnding Story II: The Next Chapter, The (1990)	/title/tt0100240/?ref_=fn_al_tt_1	The NeverEnding Story II: The Next Chapter	(1990)
2163	Attack of the Killer Tomatoes! (1980)	/title/tt0080391/?ref_=fn_al_tt_1	Attack of the Killer Tomatoes!	(1978)
2164	Surf Nazis Must Die (1987)	/title/tt0094077/?ref_=fn_al_tt_1	Surf Nazis Must Die	(1987)
2165	Your Friends and Neighbors (1998)	/title/tt1576523/?ref_=fn_al_tt_1	Your Friends and Neighbors
2166	Return to Paradise (1998)	/title/tt0124595/?ref_=fn_al_tt_1	Return to Paradise	(1998)
2167	Blade (1998)	/title/tt0120611/?ref_=fn_al_tt_1	Blade	(1998)
2168	Dance with Me (1998)	/title/tt0120576/?ref_=fn_al_tt_1	Dance with Me	(1998)
2169	Dead Man on Campus (1998)	/title/tt0118301/?ref_=fn_al_tt_1	Dead Man on Campus	(1998)
2170	Wrongfully Accused (1998)	/title/tt0120901/?ref_=fn_al_tt_1	Wrongfully Accused	(1998)
2171	Next Stop, Wonderland (1998)	/title/tt0119778/?ref_=fn_al_tt_1	Next Stop Wonderland	(1998)
2172	Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)	/title/tt0120692/?ref_=fn_al_tt_1	None	None
2173	Navigator: A Mediaeval Odyssey, The (1988)	/title/tt0095709/?ref_=fn_al_tt_1	None	None
2174	Beetlejuice (1988)	/title/tt0094721/?ref_=fn_al_tt_1	Beetlejuice	(1988)
2175	D閖� Vu (1997)	/title/tt0790144/?ref_=fn_al_tt_1	Husker du... 1997
2176	Rope (1948)	/title/tt0040746/?ref_=fn_al_tt_1	Rope	(1948)
2177	Family Plot (1976)	/title/tt0074512/?ref_=fn_al_tt_1	Family Plot	(1976)
2178	Frenzy (1972)	/title/tt0068611/?ref_=fn_al_tt_1	Frenzy	(1972)
2179	Topaz (1969)	/title/tt0065112/?ref_=fn_al_tt_1	Topaz	(1969)
2180	Torn Curtain (1966)	/title/tt0061107/?ref_=fn_al_tt_1	Torn Curtain	(1966)
2181	Marnie (1964)	/title/tt0058329/?ref_=fn_al_tt_1	Marnie	(1964)
2182	Wrong Man, The (1956)	/title/tt0051207/?ref_=fn_al_tt_1	The Wrong Man	(1956)
2183	Man Who Knew Too Much, The (1956)	/title/tt0049470/?ref_=fn_al_tt_1	The Man Who Knew Too Much	(1956)
2184	Trouble with Harry, The (1955)	/title/tt0048750/?ref_=fn_al_tt_1	The Trouble with Harry	(1955)
2185	I Confess (1953)	/title/tt0045897/?ref_=fn_al_tt_1	I Confess	(1953)
2186	Strangers on a Train (1951)	/title/tt0044079/?ref_=fn_al_tt_1	Strangers on a Train	(1951)
2187	Stage Fright (1950)	/title/tt0042994/?ref_=fn_al_tt_1	Stage Fright	(1950)
2188	54 (1998)	/title/tt0120577/?ref_=fn_al_tt_1	54	(1998)
2189	I Married A Strange Person (1997)	/title/tt0119346/?ref_=fn_al_tt_1	I Married a Strange Person!	(1997)
2190	Why Do Fools Fall In Love? (1998)	/title/tt0123324/?ref_=fn_al_tt_1	Why Do Fools Fall in Love	(1998)
2191	Merry War, A (1997)	/title/tt0119453/?ref_=fn_al_tt_1	Keep the Aspidistra Flying	(1997)
2192	See the Sea (Regarde la mer) (1997)	/title/tt0139564/?ref_=fn_al_tt_1	Regarde la mer	(1997)
2193	Willow (1988)	/title/tt0096446/?ref_=fn_al_tt_1	Willow	(1988)
2194	Untouchables, The (1987)	/title/tt5497892/?ref_=fn_al_tt_1	The Untouchables: Featurette	(1987) (Video)
2195	Dirty Work (1998)	/title/tt0120654/?ref_=fn_al_tt_1	Dirty Work	(1998)
2196	Knock Off (1998)	/title/tt0120724/?ref_=fn_al_tt_1	Knock Off	(1998)
2197	Firelight (1997)	/title/tt0119125/?ref_=fn_al_tt_1	Firelight	(1997)
2198	Modulations (1998)	/title/tt0139468/?ref_=fn_al_tt_1	Modulations	(1998)
2199	Phoenix (1998)	/title/tt0119892/?ref_=fn_al_tt_1	Phoenix	(1998)
2200	Under Capricorn (1949)	/title/tt0042004/?ref_=fn_al_tt_1	Under Capricorn	(1949)
2201	Paradine Case, The (1947)	/title/tt0039694/?ref_=fn_al_tt_1	The Paradine Case	(1947)
2202	Lifeboat (1944)	/title/tt0037017/?ref_=fn_al_tt_1	Lifeboat	(1944)
2203	Shadow of a Doubt (1943)	/title/tt0036342/?ref_=fn_al_tt_1	Shadow of a Doubt	(1943)
2204	Saboteur (1942)	/title/tt0035279/?ref_=fn_al_tt_1	Saboteur	(1942)
2205	Mr. & Mrs. Smith (1941)	/title/tt0033922/?ref_=fn_al_tt_1	Mr. & Mrs. Smith	(1941)
2206	Suspicion (1941)	/title/tt0034248/?ref_=fn_al_tt_1	Suspicion	(1941)
2207	Jamaica Inn (1939)	/title/tt0031505/?ref_=fn_al_tt_1	Jamaica Inn	(1939)
2208	Lady Vanishes, The (1938)	/title/tt0030341/?ref_=fn_al_tt_1	The Lady Vanishes	(1938)
2209	Young and Innocent (1937)	/title/tt0029811/?ref_=fn_al_tt_1	Young and Innocent	(1937)
2210	Sabotage (1936)	/title/tt0028212/?ref_=fn_al_tt_1	Sabotage	(1936)
2211	Secret Agent (1936)	/title/tt0028231/?ref_=fn_al_tt_1	Secret Agent	(1936)
2212	Man Who Knew Too Much, The (1934)	/title/tt0049470/?ref_=fn_al_tt_1	The Man Who Knew Too Much	(1956)
2213	Waltzes from Vienna (1933)	/title/tt0024747/?ref_=fn_al_tt_1	None	None
2214	Number Seventeen (1932)	/title/tt4519064/?ref_=fn_al_tt_1	Number Seventeen
2215	Rich and Strange (1932)	/title/tt0696897/?ref_=fn_al_tt_1	Something Rich and Strange
2216	Skin Game, The (1931)	/title/tt0022395/?ref_=fn_al_tt_1	The Skin Game	(1931)
2217	Elstree Calling (1930)	/title/tt0020852/?ref_=fn_al_tt_1	Elstree Calling	(1930)
2218	Juno and Paycock (1930)	/title/tt0021015/?ref_=fn_al_tt_1	Juno and the Paycock	(1930)
2219	Murder! (1930)	/title/tt0021165/?ref_=fn_al_tt_1	Murder!	(1930)
2220	Manxman, The (1929)	/title/tt0020142/?ref_=fn_al_tt_1	The Manxman	(1929)
2221	Blackmail (1929)	/title/tt0019702/?ref_=fn_al_tt_1	Blackmail	(1929)
2222	Champagne (1928)	/title/tt0018756/?ref_=fn_al_tt_1	Champagne	(1928)
2223	Farmer's Wife, The (1928)	/title/tt0018876/?ref_=fn_al_tt_1	The Farmer's Wife	(1928)
2224	Downhill (1927)	/title/tt0017825/?ref_=fn_al_tt_1	Downhill	(1927)
2225	Easy Virtue (1927)	/title/tt0017843/?ref_=fn_tt_tt_2	None	None
2226	Ring, The (1927)	/title/tt3005106/?ref_=fn_al_tt_1	ESPN: Remembering the 1950 World Cup	(2013) (TV Movie)
2227	Lodger, The (1926)	/title/tt0017075/?ref_=fn_tt_tt_1	None	None
2228	Mountain Eagle, The (1926)	/title/tt0016127/?ref_=fn_al_tt_1	The Mountain Eagle	(1926)
2229	Pleasure Garden, The (1925)	/title/tt0016230/?ref_=fn_al_tt_1	The Pleasure Garden	(1925)
2230	Always Tell Your Wife (1923)	/title/tt0818899/?ref_=fn_al_tt_1	Always Tell Your Wife	(1923) (Short)
2231	Rounders (1998)	/title/tt0128442/?ref_=fn_al_tt_1	Rounders	(1998)
2232	Cube (1997)	/title/tt0123755/?ref_=fn_al_tt_1	Cube	(1997)
2233	Digging to China (1998)	/title/tt0118980/?ref_=fn_al_tt_1	Digging to China	(1997)
2234	Let's Talk About Sex (1998)	/title/tt0165857/?ref_=fn_al_tt_1	Let's Talk About Sex	(1998)
2235	One Man's Hero (1999)	/title/tt0120775/?ref_=fn_al_tt_1	One Man's Hero	(1999)
2236	Simon Birch (1998)	/title/tt0124879/?ref_=fn_al_tt_1	Simon Birch	(1998)
2237	Without Limits (1998)	/title/tt0119934/?ref_=fn_al_tt_1	Without Limits	(1998)
2238	Seven Beauties (Pasqualino Settebellezze) (1976)	/title/tt0075040/?ref_=fn_tt_tt_1	None	None
2239	Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)	/title/tt0073817/?ref_=fn_al_tt_2	None	None
2240	My Bodyguard (1980)	/title/tt0081207/?ref_=fn_al_tt_1	My Bodyguard	(1980)
2241	Class (1983)	/title/tt0085346/?ref_=fn_al_tt_1	Class	(1983)
2242	Grandview, U.S.A. (1984)	/title/tt0087359/?ref_=fn_al_tt_1	Grandview, U.S.A.	(1984)
2243	Broadcast News (1987)	/title/tt0092699/?ref_=fn_al_tt_1	Broadcast News	(1987)
2244	Allnighter, The (1987)	/title/tt0092537/?ref_=fn_al_tt_1	The Allnighter	(1987)
2245	Working Girl (1988)	/title/tt0096463/?ref_=fn_al_tt_1	Working Girl	(1988)
2246	Stars and Bars (1988)	/title/tt0096166/?ref_=fn_al_tt_1	Stars and Bars	(1988)
2247	Married to the Mob (1988)	/title/tt0095593/?ref_=fn_al_tt_1	Married to the Mob	(1988)
2248	Say Anything... (1989)	/title/tt0098258/?ref_=fn_al_tt_1	Say Anything...	(1989)
2249	My Blue Heaven (1990)	/title/tt0100212/?ref_=fn_al_tt_1	My Blue Heaven	(I) (1990)
2250	Men Don't Leave (1990)	/title/tt0100134/?ref_=fn_al_tt_1	Men Don't Leave	(1990)
2251	Cabinet of Dr. Ramirez, The (1991)	/title/tt0101530/?ref_=fn_al_tt_1	The Cabinet of Dr. Ramirez	(1991)
2252	Hero (1992)	/title/tt0104412/?ref_=fn_al_tt_1	Hero	(I) (1992)
2253	Toys (1992)	/title/tt0105629/?ref_=fn_al_tt_1	Toys	(1992)
2254	Choices (1981)	/title/tt0082172/?ref_=fn_al_tt_1	Choices	(1981)
2255	Young Doctors in Love (1982)	/title/tt0084938/?ref_=fn_al_tt_1	Young Doctors in Love	(1982)
2256	Parasite (1982)	/title/tt0084472/?ref_=fn_al_tt_1	Parasite	(1982)
2257	No Small Affair (1984)	/title/tt0087810/?ref_=fn_al_tt_1	No Small Affair	(1984)
2258	Master Ninja I (1984)	/title/tt0776511/?ref_=fn_al_tt_1	Master Ninja I
2259	Blame It on Rio (1984)	/title/tt0086973/?ref_=fn_al_tt_1	Blame It on Rio	(1984)
2260	Wisdom (1986)	/title/tt0092225/?ref_=fn_al_tt_1	Wisdom	(1986)
2261	One Crazy Summer (1986)	/title/tt0091680/?ref_=fn_al_tt_1	One Crazy Summer	(1986)
2262	About Last Night... (1986)	/title/tt0090583/?ref_=fn_al_tt_1	About Last Night...	(1986)
2263	Seventh Sign, The (1988)	/title/tt0096073/?ref_=fn_al_tt_1	The Seventh Sign	(1988)
2264	We're No Angels (1989)	/title/tt0098625/?ref_=fn_al_tt_1	We're No Angels	(1989)
2265	Nothing But Trouble (1991)	/title/tt0102558/?ref_=fn_al_tt_1	Nothing But Trouble	(1991)
2266	Butcher's Wife, The (1991)	/title/tt0101523/?ref_=fn_al_tt_1	The Butcher's Wife	(1991)
2267	Mortal Thoughts (1991)	/title/tt0102469/?ref_=fn_al_tt_1	Mortal Thoughts	(1991)
2268	Few Good Men, A (1992)	/title/tt0104257/?ref_=fn_al_tt_1	A Few Good Men	(1992)
2269	Indecent Proposal (1993)	/title/tt0107211/?ref_=fn_al_tt_1	Indecent Proposal	(1993)
2270	Century of Cinema, A (1994)	/title/tt10198576/?ref_=fn_al_tt_1	Century of Cinema	(1995) (TV Series)
2271	Permanent Midnight (1998)	/title/tt0120788/?ref_=fn_al_tt_1	Permanent Midnight	(1998)
2272	One True Thing (1998)	/title/tt0120776/?ref_=fn_al_tt_1	One True Thing	(1998)
2273	Rush Hour (1998)	/title/tt0120812/?ref_=fn_al_tt_1	Rush Hour	(1998)
2274	Lilian's Story (1995)	/title/tt0113658/?ref_=fn_al_tt_1	Lilian's Story	(1996)
2275	Six-String Samurai (1998)	/title/tt0118736/?ref_=fn_al_tt_1	Six-String Samurai	(1998)
2276	Soldier's Daughter Never Cries, A (1998)	/title/tt0120835/?ref_=fn_al_tt_1	A Soldier's Daughter Never Cries	(1998)
2277	Somewhere in the City (1997)	/title/tt0120162/?ref_=fn_al_tt_1	Somewhere in the City	(1998)
2278	Ronin (1998)	/title/tt0122690/?ref_=fn_al_tt_1	Ronin	(1998)
2279	Urban Legend (1998)	/title/tt0146336/?ref_=fn_al_tt_1	Urban Legend	(1998)
2280	Clay Pigeons (1998)	/title/tt0118863/?ref_=fn_al_tt_1	Clay Pigeons	(1998)
2281	Monument Ave. (1998)	/title/tt0119802/?ref_=fn_al_tt_1	Snitch	(1998)
2282	Pecker (1998)	/title/tt0126604/?ref_=fn_al_tt_1	Pecker	(1998)
2283	Sheltering Sky, The (1990)	/title/tt0100594/?ref_=fn_al_tt_1	The Sheltering Sky	(1990)
2284	Bandit Queen (1994)	/title/tt0109206/?ref_=fn_al_tt_1	Bandit Queen	(1994)
2285	If.... (1968)	/title/tt0063850/?ref_=fn_al_tt_1	If....	(1968)
2286	Fiendish Plot of Dr. Fu Manchu, The (1980)	/title/tt0080731/?ref_=fn_al_tt_1	The Fiendish Plot of Dr. Fu Manchu	(1980)
2287	Them! (1954)	/title/tt0047573/?ref_=fn_al_tt_1	Them!	(1954)
2288	Thing, The (1982)	/title/tt8260372/?ref_=fn_al_tt_1	The Thing (1982)
2289	Player, The (1992)	/title/tt0105151/?ref_=fn_al_tt_1	The Player	(1992)
2290	Stardust Memories (1980)	/title/tt0081554/?ref_=fn_al_tt_1	Stardust Memories	(1980)
2291	Edward Scissorhands (1990)	/title/tt0099487/?ref_=fn_al_tt_1	Edward Scissorhands	(1990)
2292	Overnight Delivery (1996)	/title/tt0117276/?ref_=fn_al_tt_1	Overnight Delivery	(1998) (Video)
2293	Shadrach (1998)	/title/tt0144604/?ref_=fn_al_tt_1	Shadrach	(1998)
2294	Antz (1998)	/title/tt0120587/?ref_=fn_al_tt_1	Antz	(1998)
2295	Impostors, The (1998)	/title/tt0120823/?ref_=fn_al_tt_1	The Impostors	(1998)
2296	Night at the Roxbury, A (1998)	/title/tt0120770/?ref_=fn_al_tt_1	A Night at the Roxbury	(1998)
2297	What Dreams May Come (1998)	/title/tt0120889/?ref_=fn_al_tt_1	What Dreams May Come	(1998)
2298	Strangeland (1998)	/title/tt0124102/?ref_=fn_al_tt_1	Strangeland	(1998)
2299	Battle of the Sexes, The (1959)	/title/tt1848378/?ref_=fn_al_tt_1	Battle of the Sexes: Tree House
2300	Producers, The (1968)	/title/tt0505301/?ref_=fn_al_tt_1	Log 132: Producer
2301	History of the World: Part I (1981)	/title/tt0082517/?ref_=fn_al_tt_1	History of the World: Part I	(1981)
2302	My Cousin Vinny (1992)	/title/tt0104952/?ref_=fn_al_tt_1	My Cousin Vinny	(1992)
2303	Nashville (1975)	/title/tt0073440/?ref_=fn_al_tt_1	Nashville	(1975)
2304	Love Is the Devil (1998)	/title/tt0119577/?ref_=fn_al_tt_1	Love Is the Devil: Study for a Portrait of Francis Bacon	(1998)
2305	Slam (1998)	/title/tt0139615/?ref_=fn_al_tt_1	Slam	(1998)
2306	Holy Man (1998)	/title/tt0120701/?ref_=fn_al_tt_1	Holy Man	(1998)
2307	One Tough Cop (1998)	/title/tt0122642/?ref_=fn_al_tt_1	One Tough Cop	(1998)
2308	Detroit 9000 (1973)	/title/tt0069966/?ref_=fn_al_tt_1	Detroit 9000	(1973)
2309	Inheritors, The (Die Siebtelbauern) (1998)	/title/tt0141824/?ref_=fn_al_tt_1	Die Siebtelbauern	(1998)
2310	Mighty, The (1998)	/title/tt0120751/?ref_=fn_al_tt_1	Mighty Joe Young	(1998)
2311	2010 (1984)	/title/tt6643200/?ref_=fn_al_tt_1	10/20/1984
2312	Children of a Lesser God (1986)	/title/tt0090830/?ref_=fn_al_tt_1	Children of a Lesser God	(1986)
2313	Elephant Man, The (1980)	/title/tt10561532/?ref_=fn_al_tt_1	Karyn Kusama on The Elephant Man
2314	Beloved (1998)	/title/tt0120603/?ref_=fn_al_tt_1	Beloved	(1998)
2315	Bride of Chucky (1998)	/title/tt0144120/?ref_=fn_al_tt_1	Bride of Chucky	(1998)
2316	Practical Magic (1998)	/title/tt0120791/?ref_=fn_al_tt_1	Practical Magic	(1998)
2317	Alarmist, The (1997)	/title/tt0119534/?ref_=fn_al_tt_1	Life During Wartime	(1997)
2318	Happiness (1998)	/title/tt0147612/?ref_=fn_al_tt_1	Happiness	(1998)
2319	Reach the Rock (1997)	/title/tt0119986/?ref_=fn_al_tt_1	Reach the Rock	(1998)
2320	Apt Pupil (1998)	/title/tt0118636/?ref_=fn_al_tt_1	Apt Pupil	(1998)
2321	Pleasantville (1998)	/title/tt0120789/?ref_=fn_al_tt_1	Pleasantville	(1998)
2322	Soldier (1998)	/title/tt0120157/?ref_=fn_al_tt_1	Soldier	(I) (1998)
2323	Cruise, The (1998)	/title/tt0150230/?ref_=fn_al_tt_1	The Cruise	(1998)
2324	Life Is Beautiful (La Vita � bella) (1997)	/title/tt0118799/?ref_=fn_al_tt_1	La vita è bella	(1997)
2325	Orgazmo (1997)	/title/tt0124819/?ref_=fn_al_tt_1	Orgazmo	(1997)
2326	Shattered Image (1998)	/title/tt0143874/?ref_=fn_al_tt_1	Shattered Image	(1998)
2327	Tales from the Darkside: The Movie (1990)	/title/tt0100740/?ref_=fn_al_tt_1	Tales from the Darkside: The Movie	(1990)
2328	Vampires (1998)	/title/tt0120877/?ref_=fn_al_tt_1	Vampires	(1998)
2329	American History X (1998)	/title/tt0120586/?ref_=fn_al_tt_1	American History X	(1998)
2330	Hands on a Hard Body (1996)	/title/tt0116481/?ref_=fn_al_tt_1	Hands on a Hardbody: The Documentary	(1997)
2331	Living Out Loud (1998)	/title/tt0120722/?ref_=fn_al_tt_1	Living Out Loud	(1998)
2332	Belly (1998)	/title/tt0158493/?ref_=fn_al_tt_1	Belly	(1998)
2333	Gods and Monsters (1998)	/title/tt0120684/?ref_=fn_al_tt_1	Gods and Monsters	(1998)
2334	Siege, The (1998)	/title/tt0133952/?ref_=fn_al_tt_1	The Siege	(1998)
2335	Waterboy, The (1998)	/title/tt0120484/?ref_=fn_al_tt_1	The Waterboy	(1998)
2336	Elizabeth (1998)	/title/tt0127536/?ref_=fn_al_tt_1	Elizabeth	(1998)
2337	Velvet Goldmine (1998)	/title/tt0120879/?ref_=fn_al_tt_1	Velvet Goldmine	(1998)
2338	I Still Know What You Did Last Summer (1998)	/title/tt0130018/?ref_=fn_al_tt_1	I Still Know What You Did Last Summer	(1998)
2339	I'll Be Home For Christmas (1998)	/title/tt0155753/?ref_=fn_al_tt_1	I'll Be Home for Christmas	(1998)
2340	Meet Joe Black (1998)	/title/tt0119643/?ref_=fn_al_tt_1	Meet Joe Black	(1998)
2341	Dancing at Lughnasa (1998)	/title/tt0120643/?ref_=fn_al_tt_1	Dancing at Lughnasa	(1998)
2342	Hard Core Logo (1996)	/title/tt0116488/?ref_=fn_al_tt_1	Hard Core Logo	(1996)
2343	Naked Man, The (1998)	/title/tt0120767/?ref_=fn_al_tt_1	The Naked Man	(1998)
2344	Runaway Train (1985)	/title/tt0089941/?ref_=fn_al_tt_1	Runaway Train	(1985)
2345	Desert Bloom (1986)	/title/tt0090934/?ref_=fn_al_tt_1	Desert Bloom	(1986)
2346	Stepford Wives, The (1975)	/title/tt0073747/?ref_=fn_al_tt_1	The Stepford Wives	(1975)
2347	Pope of Greenwich Village, The (1984)	/title/tt0087932/?ref_=fn_al_tt_1	The Pope of Greenwich Village	(1984)
2348	Sid and Nancy (1986)	/title/tt0091954/?ref_=fn_al_tt_1	Sid and Nancy	(1986)
2349	Mona Lisa (1986)	/title/tt0091538/?ref_=fn_al_tt_1	Mona Lisa	(1986)
2350	Heart Condition (1990)	/title/tt0099750/?ref_=fn_al_tt_1	Heart Condition	(1990)
2351	Nights of Cabiria (Le Notti di Cabiria) (1957)	/title/tt0050783/?ref_=fn_al_tt_1	Le notti di Cabiria	(1957)
2352	Big Chill, The (1983)	/title/tt0085244/?ref_=fn_al_tt_1	The Big Chill	(1983)
2353	Enemy of the State (1998)	/title/tt0120660/?ref_=fn_al_tt_1	Enemy of the State	(1998)
2354	Rugrats Movie, The (1998)	/title/tt0134067/?ref_=fn_al_tt_1	The Rugrats Movie	(1998)
2355	Bug's Life, A (1998)	/title/tt0120623/?ref_=fn_al_tt_1	A Bug's Life	(1998)
2356	Celebrity (1998)	/title/tt0120533/?ref_=fn_al_tt_1	Celebrity	(1998)
2357	Central Station (Central do Brasil) (1998)	/title/tt0140888/?ref_=fn_al_tt_1	Central do Brasil	(1998)
2358	Savior (1998)	/title/tt0120070/?ref_=fn_al_tt_1	Savior	(1998)
2359	Waking Ned Devine (1998)	/title/tt0166396/?ref_=fn_al_tt_1	Waking Ned	(1998)
2360	Celebration, The (Festen) (1998)	/title/tt0154420/?ref_=fn_al_tt_1	Festen	(1998)
2361	Pink Flamingos (1972)	/title/tt0069089/?ref_=fn_al_tt_1	Pink Flamingos	(1972)
2362	Glen or Glenda (1953)	/title/tt0045826/?ref_=fn_al_tt_1	Glen or Glenda	(1953)
2363	Godzilla (Gojira) (1954)	/title/tt6461912/?ref_=fn_al_tt_1	Gojira (1954)/Godzilla, King of the Monsters (1956) - Review
2364	Godzilla (Gojira) (1984)	/title/tt6461912/?ref_=fn_al_tt_1	Gojira (1954)/Godzilla, King of the Monsters (1956) - Review
2365	King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)	/title/tt0056142/?ref_=fn_al_tt_1	None	None
2366	King Kong (1933)	/title/tt0024216/?ref_=fn_al_tt_1	King Kong	(1933)
2367	King Kong (1976)	/title/tt0074751/?ref_=fn_al_tt_1	King Kong	(1976)
2368	King Kong Lives (1986)	/title/tt0091344/?ref_=fn_al_tt_1	King Kong Lives	(1986)
2369	Desperately Seeking Susan (1985)	/title/tt0089017/?ref_=fn_al_tt_1	Desperately Seeking Susan	(1985)
2370	Emerald Forest, The (1985)	/title/tt0089087/?ref_=fn_al_tt_1	The Emerald Forest	(1985)
2371	Fletch (1985)	/title/tt0089155/?ref_=fn_al_tt_1	Fletch	(1985)
2372	Fletch Lives (1989)	/title/tt0097366/?ref_=fn_al_tt_1	None	None
2373	Red Sonja (1985)	/title/tt0089893/?ref_=fn_al_tt_1	Red Sonja	(1985)
2374	Gung Ho (1986)	/title/tt0091159/?ref_=fn_al_tt_1	Gung Ho	(1986)
2375	Money Pit, The (1986)	/title/tt0091541/?ref_=fn_al_tt_1	The Money Pit	(1986)
2376	View to a Kill, A (1985)	/title/tt0090264/?ref_=fn_al_tt_1	A View to a Kill	(1985)
2377	Lifeforce (1985)	/title/tt0089489/?ref_=fn_al_tt_1	Lifeforce	(1985)
2378	Police Academy (1984)	/title/tt0087928/?ref_=fn_al_tt_1	Police Academy	(1984)
2379	Police Academy 2: Their First Assignment (1985)	/title/tt0089822/?ref_=fn_al_tt_1	Police Academy 2: Their First Assignment	(1985)
2380	Police Academy 3: Back in Training (1986)	/title/tt0091777/?ref_=fn_al_tt_1	Police Academy 3: Back in Training	(1986)
2381	Police Academy 4: Citizens on Patrol (1987)	/title/tt0093756/?ref_=fn_al_tt_1	Police Academy 4: Citizens on Patrol	(1987)
2382	Police Academy 5: Assignment: Miami Beach (1988)	/title/tt0095882/?ref_=fn_al_tt_1	Police Academy 5: Assignment: Miami Beach	(1988)
2383	Police Academy 6: City Under Siege (1989)	/title/tt0098105/?ref_=fn_al_tt_1	Police Academy 6: City Under Siege	(1989)
2384	Babe: Pig in the City (1998)	/title/tt0120595/?ref_=fn_al_tt_1	Babe: Pig in the City	(1998)
2385	Home Fries (1998)	/title/tt0119304/?ref_=fn_al_tt_1	Home Fries	(1998)
2386	Jerry Springer: Ringmaster (1998)	/title/tt0165494/?ref_=fn_al_tt_1	Ringmaster	(1998)
2387	Very Bad Things (1998)	/title/tt0124198/?ref_=fn_al_tt_1	Very Bad Things	(1998)
2388	Steam: The Turkish Bath (Hamam) (1997)	/title/tt0119248/?ref_=fn_al_tt_1	Hamam	(1997)
2389	Psycho (1998)	/title/tt0155975/?ref_=fn_al_tt_1	Psycho	(1998)
2390	Little Voice (1998)	/title/tt0147004/?ref_=fn_al_tt_1	Little Voice	(1998)
2391	Simple Plan, A (1998)	/title/tt0120324/?ref_=fn_al_tt_1	Simple Plan: Addicted	(2003) (Video)
2392	Jack Frost (1998)	/title/tt0141109/?ref_=fn_al_tt_1	Jack Frost	(1998)
2393	Star Trek: Insurrection (1998)	/title/tt0120844/?ref_=fn_al_tt_1	Star Trek: Insurrection	(1998)
2394	Prince of Egypt, The (1998)	/title/tt0120794/?ref_=fn_al_tt_1	The Prince of Egypt	(1998)
2395	Rushmore (1998)	/title/tt0128445/?ref_=fn_al_tt_1	Rushmore	(1998)
2396	Shakespeare in Love (1998)	/title/tt0138097/?ref_=fn_al_tt_1	Shakespeare in Love	(1998)
2397	Mass Appeal (1984)	/title/tt0087688/?ref_=fn_al_tt_1	Mass Appeal	(1984)
2398	Miracle on 34th Street (1947)	/title/tt0039628/?ref_=fn_al_tt_1	Miracle on 34th Street	(1947)
2399	Santa Claus: The Movie (1985)	/title/tt0089961/?ref_=fn_al_tt_1	Santa Claus: The Movie	(1985)
2400	Prancer (1989)	/title/tt0098115/?ref_=fn_al_tt_1	Prancer	(1989)
2401	Pale Rider (1985)	/title/tt0089767/?ref_=fn_al_tt_1	Pale Rider	(1985)
2402	Rambo: First Blood Part II (1985)	/title/tt0089880/?ref_=fn_al_tt_1	Rambo: First Blood Part II	(1985)
2403	First Blood (1982)	/title/tt0083944/?ref_=fn_al_tt_1	First Blood	(1982)
2404	Rambo III (1988)	/title/tt0095956/?ref_=fn_al_tt_1	Rambo III	(1988)
2405	Jewel of the Nile, The (1985)	/title/tt0089370/?ref_=fn_al_tt_1	The Jewel of the Nile	(1985)
2406	Romancing the Stone (1984)	/title/tt0088011/?ref_=fn_al_tt_1	Romancing the Stone	(1984)
2407	Cocoon (1985)	/title/tt0088933/?ref_=fn_al_tt_1	Cocoon	(1985)
2408	Cocoon: The Return (1988)	/title/tt0094890/?ref_=fn_al_tt_1	Cocoon: The Return	(1988)
2409	Rocky II (1979)	/title/tt0079817/?ref_=fn_al_tt_1	Rocky II	(1979)
2410	Rocky III (1982)	/title/tt0084602/?ref_=fn_al_tt_1	Rocky III	(1982)
2411	Rocky IV (1985)	/title/tt0089927/?ref_=fn_al_tt_1	Rocky IV	(1985)
2412	Rocky V (1990)	/title/tt0100507/?ref_=fn_al_tt_1	Rocky V	(1990)
2413	Clue (1985)	/title/tt0088930/?ref_=fn_al_tt_1	Clue	(1985)
2414	Young Sherlock Holmes (1985)	/title/tt0090357/?ref_=fn_al_tt_1	Young Sherlock Holmes	(1985)
2415	Violets Are Blue... (1986)	/title/tt0092173/?ref_=fn_al_tt_1	Violets Are Blue...	(1986)
2416	Back to School (1986)	/title/tt0090685/?ref_=fn_al_tt_1	Back to School	(1986)
2417	Heartburn (1986)	/title/tt0091188/?ref_=fn_al_tt_1	Heartburn	(1986)
2418	Nothing in Common (1986)	/title/tt0091653/?ref_=fn_al_tt_1	Nothing in Common	(1986)
2419	Extremities (1986)	/title/tt0091024/?ref_=fn_al_tt_1	Extremities	(1986)
